Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,335.350006,338.000000,329.779999,334.750000,329.394897,28865100
2022-01-04,334.829987,335.200012,326.119995,329.010010,323.746674,32674300
2022-01-05,325.859985,326.070007,315.980011,316.380005,311.318726,40054300
2022-01-06,313.149994,318.700012,311.489990,313.880005,308.858734,39646100
2022-01-07,314.149994,316.500000,310.089996,314.040009,309.016174,32720000
2022-01-10,309.489990,314.720001,304.690002,314.269989,309.242493,44289500
2022-01-11,313.380005,316.609985,309.890015,314.980011,309.941162,29386800
2022-01-12,319.670013,323.410004,317.079987,318.269989,313.178497,34372200
2022-01-13,320.470001,320.880005,304.000000,304.799988,299.923950,45366000
2022-01-14,304.250000,310.820007,303.750000,310.200012,305.237640,39846400
2022-01-18,304.070007,309.799988,301.739990,302.649994,297.808350,42333200
2022-01-19,306.290009,313.910004,302.700012,303.329987,298.477478,45933900
2022-01-20,309.070007,311.649994,301.140015,301.600006,296.775177,35380700
2022-01-21,302.690002,304.109985,295.609985,296.029999,291.294312,57984400
2022-01-24,292.200012,297.109985,276.049988,296.369995,291.628876,85731500
2022-01-25,291.519989,294.989990,285.170013,288.489990,283.874878,72848600
2022-01-26,307.989990,308.500000,293.029999,296.709991,291.963409,90428900
2022-01-27,302.660004,307.299988,297.929993,299.839996,295.043304,53481300
2022-01-28,300.230011,308.480011,294.450012,308.260010,303.328674,49743700
2022-01-31,308.950012,312.380005,306.369995,310.980011,306.005127,46444500
2022-02-01,310.410004,310.630005,305.130005,308.760010,303.820618,40950400
2022-02-02,309.630005,315.119995,308.880005,313.459991,308.445435,36636000
2022-02-03,309.489990,311.230011,299.959991,301.250000,296.430786,43730000
2022-02-04,300.209991,308.799988,299.970001,305.940002,301.045746,35096500
2022-02-07,306.170013,307.839996,299.899994,300.950012,296.135590,28533300
2022-02-08,301.250000,305.559998,299.950012,304.559998,299.687836,32421200
2022-02-09,309.869995,311.929993,307.390015,311.209991,306.231476,31284700
2022-02-10,304.040009,309.119995,300.700012,302.380005,297.542694,45386200
2022-02-11,303.190002,304.290009,294.220001,295.040009,290.320129,39175600
2022-02-14,293.769989,296.760010,291.350006,295.000000,290.280731,36359500
2022-02-15,300.010010,300.799988,297.019989,300.470001,295.663239,27058300
