Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,476.299988,477.850006,473.850006,477.709991,464.923370,72668200
2022-01-04,479.220001,479.980011,475.579987,477.549988,464.767700,71178700
2022-01-05,477.160004,477.980011,468.279999,468.380005,455.843079,104538900
2022-01-06,467.890015,470.820007,465.429993,467.940002,455.414886,86858900
2022-01-07,467.950012,469.200012,464.649994,466.089996,453.614410,85111600
2022-01-10,462.700012,465.739990,456.600006,465.510010,453.049927,119362000
2022-01-11,465.230011,469.850006,462.049988,469.750000,457.176483,74303100
2022-01-12,471.589996,473.200012,468.940002,471.019989,458.412445,67605400
2022-01-13,472.190002,472.880005,463.440002,464.529999,452.096191,91173100
2022-01-14,461.190002,465.089996,459.899994,464.720001,452.281067,95890900
2022-01-18,459.739990,459.959991,455.309998,456.489990,444.271393,109709100
2022-01-19,458.130005,459.609985,451.459991,451.750000,439.658264,109357600
2022-01-20,453.750000,458.739990,444.500000,446.750000,434.792084,122379700
2022-01-21,445.559998,448.059998,437.950012,437.980011,426.256836,202271200
2022-01-24,432.029999,440.380005,420.760010,439.839996,428.067017,251783900
2022-01-25,433.059998,439.720001,427.149994,434.470001,422.840790,167997300
2022-01-26,440.720001,444.040009,428.859985,433.380005,421.779938,186391100
2022-01-27,438.260010,441.589996,429.450012,431.239990,419.697235,149878300
2022-01-28,432.679993,442.000000,427.820007,441.950012,430.120544,164457400
2022-01-31,441.239990,450.279999,439.809998,449.910004,437.867523,152251400
2022-02-01,450.679993,453.630005,446.940002,452.950012,440.826141,123155400
2022-02-02,455.500000,458.119995,453.049988,457.350006,445.108307,117361000
2022-02-03,450.950012,452.970001,445.709991,446.600006,434.646057,118024400
2022-02-04,446.350006,452.779999,443.829987,448.700012,436.689880,118454400
2022-02-07,449.510010,450.989990,445.850006,447.260010,435.288452,84472900
2022-02-08,446.730011,451.920013,445.220001,450.940002,438.869934,81012000
2022-02-09,455.220001,457.880005,455.010010,457.540009,445.293274,92589900
2022-02-10,451.339996,457.709991,447.200012,449.320007,437.293243,140103700
2022-02-11,449.410004,451.609985,438.940002,440.459991,428.670471,153214600
2022-02-14,439.920013,441.600006,435.339996,439.019989,427.268982,123006300
2022-02-15,443.730011,446.279999,443.179993,446.100006,434.159485,88482700
2022-02-16,443.929993,448.059998,441.940002,446.600006,434.646057,84863600
2022-02-17,443.220001,446.570007,436.420013,437.059998,425.361450,102259100
2022-02-18,437.329987,438.660004,431.820007,434.230011,422.607208,132642900
2022-02-22,431.890015,435.500000,425.859985,429.570007,418.071899,124391800
2022-02-23,432.660004,433.260010,421.350006,421.950012,410.655914,132578000
2022-02-24,411.019989,428.760010,410.640015,428.299988,416.835907,213942900
2022-02-25,429.609985,437.839996,427.859985,437.750000,426.032990,121804500
2022-02-28,432.029999,438.200012,430.700012,436.630005,424.942963,145615000
2022-03-01,435.040009,437.170013,427.109985,429.980011,418.471008,137785900
2022-03-02,432.369995,439.720001,431.570007,437.890015,426.169220,117726500
2022-03-03,440.470001,441.109985,433.799988,435.709991,424.047577,105501700
2022-03-04,431.750000,433.369995,427.880005,432.170013,420.602325,113978200
2022-03-07,431.549988,432.299988,419.359985,419.429993,408.203339,137896600
2022-03-08,419.619995,427.209991,415.119995,416.250000,405.108459,164772700
2022-03-09,425.140015,429.510010,422.820007,427.410004,415.969696,116990800
2022-03-10,422.519989,426.429993,420.440002,425.480011,414.091400,93972700
2022-03-11,428.119995,428.769989,419.529999,420.070007,408.826172,95636300
2022-03-14,420.890015,424.549988,415.790009,417.000000,405.838409,95729200
2022-03-15,419.769989,426.839996,418.420013,426.170013,414.762939,106219100
2022-03-16,429.890015,435.679993,424.799988,435.619995,423.959991,144954800
2022-03-17,433.589996,441.070007,433.190002,441.070007,429.264160,102676900
2022-03-18,438.000000,444.859985,437.220001,444.519989,433.965729,106345500
2022-03-21,444.339996,446.459991,440.679993,444.390015,433.838837,88349800
2022-03-22,445.859985,450.579987,445.859985,449.589996,438.915375,74650400
2022-03-23,446.910004,448.489990,443.709991,443.799988,433.262817,79426100
2022-03-24,445.940002,450.500000,444.760010,450.489990,439.793976,64736900
2022-03-25,451.160004,452.980011,448.429993,452.690002,441.941772,77101300
2022-03-28,452.059998,455.910004,450.059998,455.910004,445.085327,68529800
2022-03-29,460.019989,462.070007,457.179993,461.549988,450.591370,86581500
2022-03-30,460.339996,461.200012,456.470001,458.700012,447.809113,79666900
2022-03-31,457.890015,458.760010,451.160004,451.640015,440.916718,121699900
2022-04-01,453.309998,453.459991,449.140015,452.920013,442.166351,89048800
2022-04-04,453.130005,456.910004,452.260010,456.799988,445.954163,59601000
2022-04-05,455.220001,457.829987,449.820007,451.029999,440.321167,74214500
2022-04-06,446.890015,448.929993,443.470001,446.519989,435.918243,106898000
2022-04-07,445.589996,450.690002,443.529999,448.769989,438.114838,78097200
2022-04-08,447.970001,450.630005,445.940002,447.570007,436.943329,79272700
2022-04-11,444.109985,445.000000,439.390015,439.920013,429.474976,89770500
2022-04-12,443.079987,445.750000,436.649994,438.290009,427.883698,84363600
2022-04-13,438.029999,444.109985,437.839996,443.309998,432.784485,74070400
2022-04-14,443.549988,444.730011,437.679993,437.790009,427.395508,97869500
2022-04-18,436.809998,439.750000,435.609985,437.970001,427.571289,66002500
2022-04-19,437.859985,445.799988,437.679993,445.040009,434.473419,77821000
2022-04-20,446.920013,447.570007,443.480011,444.709991,434.151215,65224400
2022-04-21,448.540009,450.010010,437.100006,438.059998,427.659149,85417300
2022-04-22,436.910004,438.079987,425.440002,426.040009,415.924530,132471800
2022-04-25,423.670013,428.690002,418.839996,428.510010,418.335907,119647700
2022-04-26,425.829987,426.040009,416.070007,416.100006,406.220581,103996300
2022-04-27,417.239990,422.920013,415.010010,417.269989,407.362762,122030000
2022-04-28,422.290009,429.640015,417.600006,427.809998,417.652496,105449100
2022-04-29,423.589996,425.869995,411.209991,412.000000,402.217865,145491100
2022-05-02,412.070007,415.920013,405.019989,414.480011,404.639008,158312500
2022-05-03,415.010010,418.929993,413.359985,416.380005,406.493896,100028200
2022-05-04,417.079987,429.660004,413.709991,429.059998,418.872803,144247900
2022-05-05,424.549988,425.000000,409.440002,413.809998,403.984863,172929100
2022-05-06,411.100006,414.799988,405.730011,411.339996,401.573547,151770800
2022-05-09,405.100006,406.410004,396.500000,398.170013,388.716248,155586100
2022-05-10,404.489990,406.079987,394.820007,399.089996,389.614410,132497200
2022-05-11,398.070007,404.040009,391.959991,392.750000,383.424896,142361000
2022-05-12,389.369995,395.799988,385.149994,392.339996,383.024689,125090800
2022-05-13,396.709991,403.179993,395.609985,401.720001,392.181976,104174400
2022-05-16,399.980011,403.970001,397.600006,400.089996,390.590637,78622400
2022-05-17,406.529999,408.570007,402.579987,408.320007,398.625275,83029700
2022-05-18,403.500000,403.799988,390.549988,391.859985,382.556030,117674500
2022-05-19,388.619995,394.140015,387.109985,389.459991,380.213013,98510700
2022-05-20,393.250000,397.029999,380.540009,389.630005,380.379028,131432200
2022-05-23,392.829987,397.730011,390.380005,396.920013,387.495941,76414900
2022-05-24,392.559998,395.149994,386.959991,393.890015,384.537872,91448800
2022-05-25,392.309998,399.450012,391.890015,397.369995,387.935242,91472900
2022-05-26,398.670013,407.040009,398.450012,405.309998,395.686676,82168300
2022-05-27,407.910004,415.380005,407.700012,415.260010,405.400513,84768700
2022-05-31,413.549988,416.459991,410.029999,412.929993,403.125793,95937000
2022-06-01,415.170013,416.239990,406.929993,409.589996,399.865082,86585800
2022-06-02,409.420013,417.440002,407.040009,417.390015,407.479889,79609600
2022-06-03,412.399994,414.040009,409.510010,410.540009,400.792542,71874300
2022-06-06,414.779999,416.609985,410.549988,411.790009,402.012878,57508900
2022-06-07,408.100006,416.220001,407.609985,415.739990,405.869080,59272400
2022-06-08,413.929993,415.820007,410.380005,411.220001,401.456390,64350000
2022-06-09,409.339996,411.739990,401.440002,401.440002,391.908630,86289800
2022-06-10,394.880005,395.779999,389.750000,389.799988,380.544952,132893900
2022-06-13,379.850006,381.809998,373.299988,375.000000,366.096344,170004900
2022-06-14,376.850006,377.940002,370.589996,373.869995,364.993195,104011800
2022-06-15,377.359985,383.899994,372.119995,379.200012,370.196655,125666800
2022-06-16,370.510010,370.940002,364.079987,366.649994,357.944611,134473300
2022-06-17,365.510010,369.380005,362.170013,365.859985,358.716248,111113900
2022-06-21,371.890015,376.529999,371.809998,375.070007,367.746429,76811900
2022-06-22,370.619995,378.720001,370.179993,374.390015,367.079712,90059400
2022-06-23,376.640015,378.829987,372.890015,378.059998,370.678101,79292100
2022-06-24,381.399994,390.089996,381.369995,390.079987,382.463318,98050300
2022-06-27,391.049988,391.359985,387.440002,388.589996,381.002441,66009600
2022-06-28,390.230011,393.160004,380.529999,380.649994,373.217499,86548900
