Date,Open,High,Low,Close,Adj Close,Volume
02-01-2018,52.417,53.347,52.261501,53.25,53.25,24752000
03-01-2018,53.2155,54.314499,53.1605,54.124001,54.124001,28604000
04-01-2018,54.400002,54.678501,54.2001,54.32,54.32,20092000
05-01-2018,54.700001,55.212502,54.599998,55.1115,55.1115,25582000
08-01-2018,55.1115,55.563499,55.081001,55.347,55.347,20952000
09-01-2018,55.470001,55.5285,55.06155,55.313,55.313,18050000
10-01-2018,54.855,55.23,54.8055,55.130501,55.130501,20856000
11-01-2018,55.314999,55.326248,54.9795,55.276001,55.276001,19566000
12-01-2018,55.120499,56.2145,55.057499,56.112999,56.112999,34410000
16-01-2018,56.6255,56.995499,55.891602,56.088001,56.088001,31506000
17-01-2018,56.311001,56.630001,55.850498,56.598999,56.598999,24052000
18-01-2018,56.570499,56.6255,55.875,56.489498,56.489498,23964000
19-01-2018,56.591499,56.893002,56.415001,56.8755,56.8755,35564000
22-01-2018,56.8745,57.993999,56.755501,57.790501,57.790501,32360000
23-01-2018,57.9925,58.581348,57.9375,58.498501,58.498501,26662000
24-01-2018,58.866501,58.993,58.052502,58.212002,58.212002,28332000
25-01-2018,58.626499,58.797001,58.138,58.518501,58.518501,29610000
26-01-2018,58.754002,58.792,57.905499,58.792,58.792,40376000
29-01-2018,58.824001,59.344501,58.598999,58.778999,58.778999,27578000
30-01-2018,58.391499,58.826,58.175999,58.184502,58.184502,31126000
31-01-2018,58.5285,58.650002,57.956501,58.497002,58.497002,30774000
01-02-2018,58.130501,58.700001,57.875999,58.384998,58.384998,48242000
02-02-2018,56.099998,56.1535,55.363899,55.595001,55.595001,97158000
05-02-2018,54.529999,55.5,52.601501,52.790001,52.790001,75966000
06-02-2018,51.359001,54.085499,51.156849,54.029999,54.029999,68960000
07-02-2018,54.077,54.089001,52.412998,52.429001,52.429001,47384000
08-02-2018,52.7705,52.931,50.033001,50.076,50.076,57182000
09-02-2018,50.862499,52.198502,49.627998,51.889,51.889,70118000
12-02-2018,52.400002,53.075001,52.046398,52.597,52.597,41154000
13-02-2018,52.25,52.918499,52.20435,52.605,52.605,25302000
14-02-2018,52.447498,53.585999,52.337502,53.485001,53.485001,31116000
15-02-2018,53.953499,54.573952,53.216999,54.476002,54.476002,36868000
16-02-2018,54.420502,55.233501,54.415649,54.740002,54.740002,33590000
20-02-2018,54.5285,55.697498,54.425999,55.123001,55.123001,28462000
21-02-2018,55.323502,56.698502,55.316502,55.567001,55.567001,30258000
22-02-2018,55.809502,56.140999,55.129501,55.331501,55.331501,26344000
23-02-2018,55.632,56.363998,55.235699,56.3395,56.3395,25220000
26-02-2018,56.389999,57.198002,56.334751,57.1875,57.1875,31182000
27-02-2018,57.062,57.202,55.900002,55.914501,55.914501,35482000
28-02-2018,56.151501,56.376499,55.161999,55.2365,55.2365,37652000
01-03-2018,55.393501,55.506001,53.350052,53.476002,53.476002,50318000
02-03-2018,52.653999,54.099949,52.40575,53.945999,53.945999,45432000
05-03-2018,53.757,54.855,53.450001,54.546501,54.546501,24044000
06-03-2018,54.960999,55.092499,54.48875,54.752998,54.752998,30656000
07-03-2018,54.459499,55.611,54.274101,55.481998,55.481998,25850000
08-03-2018,55.765999,56.380001,55.639999,56.299999,56.299999,27102000
09-03-2018,56.799999,58.040001,56.623051,58.001999,58.001999,42560000
12-03-2018,58.192501,58.852501,57.870998,58.224998,58.224998,43446000
13-03-2018,58.5,58.838001,56.6665,56.908501,56.908501,38144000
14-03-2018,57.260502,57.929501,57.071999,57.474499,57.474499,25828000
15-03-2018,57.498001,58.054001,56.727001,57.479,57.479,27908000
