Date,Open,High,Low,Close,Adj Close,Volume
1/2/2018,196.100006,201.649994,195.419998,201.070007,201.070007,10966900
1/3/2018,202.050003,206.210007,201.5,205.050003,205.050003,8591400
1/4/2018,206.199997,207.050003,204,205.630005,205.630005,6029600
1/5/2018,207.25,210.020004,205.589996,209.990005,209.990005,7033200
1/8/2018,210.020004,212.5,208.440002,212.050003,212.050003,5580200
1/9/2018,212.110001,212.979996,208.589996,209.309998,209.309998,6125900
1/10/2018,207.570007,213.639999,206.910004,212.520004,212.520004,5951500
1/11/2018,214.289993,217.75,213.350006,217.240005,217.240005,7659500
1/12/2018,217.179993,222.550003,216,221.229996,221.229996,8199400
1/16/2018,224.240005,226.070007,217.199997,221.529999,221.529999,13516100
1/17/2018,221,221.149994,216.320007,217.5,217.5,9123100
1/18/2018,220.339996,220.580002,216.550003,220.330002,220.330002,8225300
1/19/2018,222.75,223.490005,218.5,220.460007,220.460007,10548600
1/22/2018,222,227.789993,221.199997,227.580002,227.580002,17703300
1/23/2018,255.050003,257.709991,248.020004,250.289993,250.289993,27705300
1/24/2018,250.880005,261.709991,249.309998,261.299988,261.299988,17352400
1/25/2018,263,272.299988,260.230011,269.700012,269.700012,15336400
1/26/2018,271.48999,274.600006,268.76001,274.600006,274.600006,11021800
1/29/2018,274.200012,286.809998,273.920013,284.589996,284.589996,17529700
1/30/2018,277,282.730011,272.700012,278.799988,278.799988,12482900
1/31/2018,281.940002,282.290009,269.579987,270.299988,270.299988,11695100
2/1/2018,266.410004,271.950012,263.380005,265.070007,265.070007,9669000
2/2/2018,263,270.619995,262.709991,267.429993,267.429993,9123600
2/5/2018,262,267.899994,250.029999,254.259995,254.259995,11896100
2/6/2018,247.699997,266.700012,245,265.720001,265.720001,12595800
2/7/2018,266.579987,272.450012,264.329987,264.559998,264.559998,8981500
2/8/2018,267.079987,267.619995,250,250.100006,250.100006,9306700
2/9/2018,253.850006,255.800003,236.110001,249.470001,249.470001,16906900
2/12/2018,252.139999,259.149994,249,257.950012,257.950012,8534900
2/13/2018,257.290009,261.410004,254.699997,258.269989,258.269989,6855200
2/14/2018,260.470001,269.880005,260.329987,266,266,10972000
2/15/2018,270.029999,280.5,267.630005,280.269989,280.269989,10759700
2/16/2018,278.730011,281.959991,275.690002,278.519989,278.519989,8312400
2/20/2018,277.73999,285.809998,276.609985,278.549988,278.549988,7769000
2/21/2018,282.070007,286.640015,280.01001,281.040009,281.040009,9371100
2/22/2018,283.880005,284.5,274.450012,278.140015,278.140015,8891500
2/23/2018,281,286,277.809998,285.929993,285.929993,7301800
2/26/2018,288.75,295.649994,287.01001,294.160004,294.160004,10268600
2/27/2018,294.769989,297.359985,290.589996,290.609985,290.609985,9416500
2/28/2018,293.100006,295.75,290.779999,291.380005,291.380005,7653500
3/1/2018,292.75,295.25,283.829987,290.390015,290.390015,11932100
