Date,Open,High,Low,Close,Adj Close,Volume
1/2/2018,111.230003,112.419998,111.129997,112.389999,101.210297,540600
1/3/2018,112.629997,113.690002,112.550003,113.309998,102.038773,506200
1/4/2018,114.779999,115.300003,114.699997,115.050003,103.60569,539300
1/5/2018,115.449997,116.5,115.360001,116.330002,104.758369,475300
1/8/2018,115.089996,115.419998,114.760002,114.800003,103.380562,515400
1/9/2018,114.360001,114.459999,113.449997,114.160004,102.804222,515900
1/10/2018,113.639999,113.82,112.589996,112.870003,101.642548,705800
1/11/2018,110.540001,110.650002,109.370003,109.639999,98.733833,2291200
1/12/2018,109.830002,110.629997,109.510002,110.129997,99.175095,1603200
1/16/2018,111.980003,112.379997,110.449997,110.68,99.67038,927200
1/17/2018,110.080002,111.349998,109.900002,111.190002,100.129669,977100
1/18/2018,111.779999,112.18,111.089996,111.669998,100.561905,898000
1/19/2018,113.089996,113.25,112.650002,113.199997,101.939713,821900
1/22/2018,112.18,112.790001,111.800003,112.779999,101.561508,671500
1/23/2018,114.019997,114.650002,113.739998,114.269997,102.903282,524600
1/24/2018,114.959999,115.330002,114.029999,114.370003,102.993332,562100
1/25/2018,114.169998,114.279999,112.639999,112.839996,101.615517,639000
1/26/2018,113.830002,114.580002,113.660004,114.540001,103.146416,1563000
1/29/2018,113.720001,114.150002,112.879997,113.540001,102.245895,1948500
1/30/2018,112.980003,113.150002,110.190002,110.809998,99.787453,6145800
1/31/2018,112.349998,113.419998,111.970001,113.25,101.984749,5107400
2/1/2018,112.220001,112.559998,111.360001,111.650002,100.5439,1354200
2/2/2018,110.849998,110.849998,108.970001,109.150002,98.29258,1298000
2/5/2018,107.779999,108.949997,105.400002,105.870003,95.338852,1350600
2/6/2018,104.93,108.480003,104.660004,108.360001,97.581161,1713100
2/7/2018,105.800003,106.620003,104.839996,105.089996,94.636429,1971700
2/8/2018,104.769997,104.870003,101.610001,101.660004,91.54763,1058700
2/9/2018,102.529999,103.089996,99.199997,101.989998,91.844803,1377200
2/12/2018,102.919998,103.239998,102.18,102.75,92.529198,959300
2/13/2018,102.589996,102.949997,102.18,102.800003,92.574226,933900
2/14/2018,102.480003,105.169998,102.440002,105.129997,94.672455,1121300
2/15/2018,105.339996,105.660004,104,105.559998,95.059677,1204200
2/16/2018,104.610001,105.580002,104.550003,104.900002,94.465347,547200
2/20/2018,103.989998,104.93,103.839996,104.230003,93.861984,1600800
2/21/2018,104.129997,104.75,103.199997,103.25,92.979454,1195800
2/22/2018,103.43,104.610001,102.949997,104.139999,93.78093,1183100
2/23/2018,103.959999,104.959999,103.790001,104.900002,94.465347,1388100
2/26/2018,104.309998,105.360001,103.709999,105.309998,94.834541,1813500
2/27/2018,105.449997,105.790001,104.07,104.07,93.717896,993300
2/28/2018,105.120003,105.690002,104.440002,104.5,94.105133,946200
3/1/2018,102.82,103.050003,101.150002,102,91.853806,1966200
3/2/2018,101.699997,102.849998,101.080002,102.709999,92.493179,795800
3/5/2018,103.019997,104.769997,102.980003,104.599998,94.195175,1018900
3/6/2018,105.120003,105.330002,104.699997,105.080002,94.627426,656600
3/7/2018,107.400002,107.940002,106.860001,107.910004,97.175926,1356700
3/8/2018,108.459999,108.879997,108.080002,108.339996,97.563148,1154100
3/9/2018,108.410004,109.199997,108.269997,109.120003,98.265572,876200
3/12/2018,108.809998,109.260002,108.230003,108.980003,98.139488,717900
3/13/2018,109.480003,109.529999,107.400002,107.620003,96.914764,730900
